gene,ISCI_primary_rank,ISCI_orthogonal,controller_verdict,therapeutic_convergence,convergence_verdict,board_category,druggability_tier,intervention_direction,penalty_flags,clinical_relevance_grade,decision_class
INSIG1,485.0,0.5696428571428571,unsupported,-0.0442409638164543,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ATP1B3,487.0,0.5688492063492063,unsupported,0.2284095544982466,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
COA3,488.0,0.5686507936507936,unsupported,0.5640669254647893,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
LRP6,489.0,0.5674603174603174,unsupported,0.4413114816924757,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
L3MBTL2,490.0,0.5666666666666667,unsupported,-0.2062164097037517,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
STIP1,491.0,0.566468253968254,unsupported,0.6693772318408389,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
AIP,492.0,0.5660714285714286,unsupported,0.142688261011278,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
KMT2E,493.0,0.5658730158730159,unsupported,0.1072068030425987,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ARF1,494.0,0.5652777777777778,unsupported,-0.1440961553731485,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
RBM18,495.0,0.5648809523809524,unsupported,-0.0069139927664776,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
DNAJB9,496.0,0.5646825396825397,unsupported,0.044417814820985,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
CLCC1,497.0,0.564484126984127,unsupported,0.1096001598940314,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ADPRM,498.0,0.5636904761904762,unsupported,-0.015149742173991,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
GEN1,499.0,0.5632936507936508,unsupported,0.10237076807261,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
LAMTOR3,499.0,0.5632936507936508,unsupported,-0.3220534820166687,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
HUWE1,501.0,0.5630952380952381,unsupported,0.2208749739368908,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
DCAF5,502.0,0.5621031746031746,unsupported,0.4010891899179319,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
RPTOR,503.0,0.5615079365079365,unsupported,-0.1730445441738688,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MPG,504.0,0.5607142857142857,unsupported,0.0134078015007701,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
STAG2,505.0,0.560515873015873,unsupported,0.0342572886315385,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
UBE2E2,506.0,0.5595238095238095,unsupported,0.7426834430982915,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
PUM1,507.0,0.5593253968253968,unsupported,0.1588590202079769,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
NDUFA9,509.0,0.558531746031746,unsupported,0.1736115640985616,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
POLG2,509.0,0.558531746031746,unsupported,0.0794899062472338,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
TSC2,509.0,0.558531746031746,unsupported,0.1344385713840079,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
CEP43,511.0,0.5581349206349207,unsupported,0.3153962030098051,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
A2M,512.0,0.557936507936508,unsupported,0.1508104730976422,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
BRD8,513.0,0.5577380952380953,unsupported,-0.0586774049133346,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MBD3,514.0,0.5575396825396826,unsupported,0.2514880519339384,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
SLC39A6,514.0,0.5575396825396826,unsupported,0.2557976320982965,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
RCOR3,516.0,0.5573412698412699,unsupported,0.3649732675350792,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
ERCC4,517.0,0.5571428571428572,unsupported,0.4248740998847084,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
TP53,518.0,0.5569444444444445,unsupported,-0.3913871340439686,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ALG1,519.0,0.555952380952381,unsupported,0.2966942469031911,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
IPO9,520.0,0.5557539682539683,unsupported,0.4688577494357873,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
SLC35B1,521.0,0.5553571428571429,unsupported,0.641085873640331,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
ARPC4-TTLL3,522.0,0.5551587301587302,unsupported,0.3186586665972655,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
SARS2,523.0,0.5547619047619048,unsupported,0.2727810538585059,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
YEATS2,524.0,0.5543650793650794,unsupported,0.4721504056269753,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
NSD2,525.0,0.5541666666666667,unsupported,0.4518140900873661,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
RASA2,525.0,0.5541666666666667,unsupported,-0.4382485700230305,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ACYP2,527.0,0.5525793650793651,unsupported,-0.1616993847418209,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
RIDA,528.0,0.551984126984127,unsupported,0.8993863969060492,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
RBM12,529.0,0.5517857142857143,unsupported,0.626377101237923,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
MMGT1,530.0,0.5507936507936508,unsupported,0.0994108315003228,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
UFL1,531.0,0.5503968253968254,unsupported,0.4036790063162128,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
MRPL11,532.0,0.5501984126984127,unsupported,0.3938776069718379,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
KATNIP,533.0,0.5484126984126985,unsupported,0.1495320850193279,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
VARS2,534.0,0.547420634920635,unsupported,0.2504872252715888,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
FAM89B,535.0,0.5470238095238096,unsupported,0.0807924312202882,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
HDAC7,536.0,0.5462301587301587,unsupported,0.415261127932796,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
TAF5L,537.0,0.546031746031746,unsupported,0.3093950567456486,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
CCDC93,538.0,0.5456349206349207,unsupported,0.6661359379561184,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
TMEM30A,539.0,0.545436507936508,unsupported,0.2275330876932731,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
PGK1,540.0,0.5454365079365079,unsupported,0.6146115997025239,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
DPH5,541.0,0.5450396825396826,unsupported,0.1917652998415626,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
EMC2,542.0,0.5450396825396825,unsupported,0.3982715460799553,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
KRBA2,543.0,0.5448412698412698,unsupported,0.2049531724164434,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
GZMB,544.0,0.5444444444444445,unsupported,0.2052062405012249,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
PPP6C,544.0,0.5444444444444445,unsupported,-0.3956261565720896,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
E2F1,546.0,0.5428571428571429,unsupported,-0.342933619328144,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
TADA1,547.0,0.5428571428571428,unsupported,0.9751045109624222,favorable,A_manufacturing_modulation,no_chembl_target,titratable,none,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
PLEK2,548.0,0.5424603174603174,unsupported,0.9205446838933976,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
TRMT61A,549.0,0.5422619047619048,unsupported,-0.1678853532130702,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PITRM1,550.0,0.5420634920634921,unsupported,0.1602163865738023,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
NCAPG2,551.0,0.5416666666666666,unsupported,0.2452543903348068,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
MRPL16,552.0,0.5414682539682539,unsupported,0.3636071525216575,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
MSL2,553.0,0.5412698412698412,unsupported,-0.0597243403505987,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
SEC24A,554.0,0.5410714285714285,unsupported,-0.109748889135708,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
CUL3,555.0,0.5406746031746033,unsupported,0.4218347332068548,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
CCDC22,556.0,0.5404761904761906,unsupported,0.0059230088659073,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
INTS13,557.0,0.5402777777777777,unsupported,0.4379886218814734,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
DAPK2,558.0,0.5382936507936508,unsupported,-0.1157915818717407,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
DEFA6,558.0,0.5382936507936508,unsupported,0.0129165131632,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
SCAF8,560.0,0.5375000000000001,unsupported,0.7339557665729797,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
MEMO1,561.0,0.5363095238095238,unsupported,0.8709682769076258,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
ARHGAP27,562.0,0.5359126984126984,unsupported,0.8423969664915919,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
PPP1R7,563.0,0.5349206349206349,unsupported,0.3047140580786372,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
CTU2,565.0,0.5341269841269841,unsupported,0.0754375095813175,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MIOS,565.0,0.5341269841269841,unsupported,-0.6954930771429583,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
RNF20,565.0,0.5341269841269841,unsupported,0.2169546530867801,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
CSDE1,567.0,0.5333333333333333,unsupported,0.2394785722109766,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
GATAD1,568.0,0.5331349206349206,unsupported,-0.0465184910493602,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
C1orf115,569.0,0.5329365079365079,unsupported,0.4803104610041958,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
GPI,570.0,0.5321428571428571,unsupported,0.0315584364948048,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
POLR2M,571.0,0.531547619047619,unsupported,0.342706465051457,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
NFU1,572.0,0.5311507936507937,unsupported,-0.0519131164949178,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
TARDBP,572.0,0.5311507936507937,unsupported,-0.0003859712597737,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PPP1R13L,574.0,0.530952380952381,unsupported,0.4321036655997721,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
CROT,575.0,0.5303571428571429,unsupported,-0.2401321775839575,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
SZRD1,575.0,0.5303571428571429,unsupported,0.1984982566674619,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
IFI27L1,577.0,0.528968253968254,unsupported,0.6728654004183564,favorable,A_manufacturing_modulation,no_chembl_target,titratable,none,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
ATF7IP2,578.0,0.5279761904761905,unsupported,-0.2729577706945665,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
EXT2,578.0,0.5279761904761905,unsupported,0.5427318488387952,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
IMMT,580.0,0.5277777777777778,unsupported,-0.2566491859460919,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ZNHIT3,581.0,0.5273809523809524,unsupported,0.3273534556326613,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
TAF6L,581.0,0.5273809523809524,unsupported,0.9210494901480304,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
SSB,583.0,0.5267857142857143,unsupported,-0.0706648578806668,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
DLG4,584.0,0.5259920634920635,unsupported,0.1299175984068709,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MRPS18B,584.0,0.5259920634920635,unsupported,0.1301040125372103,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
SUGT1,586.0,0.5255952380952381,unsupported,0.1336716999392205,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
FBXO32,587.0,0.5253968253968254,unsupported,-0.2574451291483708,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
SEL1L,587.0,0.5253968253968254,unsupported,0.2975878658741493,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
ERN1,589.0,0.525,unsupported,-0.1385425607220646,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PKM,590.0,0.5246031746031746,unsupported,0.1703724825638844,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
CXXC1,590.0,0.5246031746031746,unsupported,0.9666581665580968,favorable,A_manufacturing_modulation,chembl_target,titratable,none,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
NR2E1,592.0,0.5238095238095238,unsupported,0.0471797037082668,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
